#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:01:28 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:01:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=1.35&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  1.35;track;r; 6.91342e+08;  1.350;  0.496;3.823;0.7196;0.2661; 2.27e-03; 3.65e-05; 6.65e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 7.40458e+08;  1.350;  0.499;3.823;0.7195;0.2662; 2.27e-03; 3.83e-05; 6.67e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 7.91159e+08;  1.350;  0.503;3.823;0.7194;0.2662; 2.26e-03; 4.03e-05; 6.70e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 8.37107e+08;  1.350;  0.506;3.823;0.7194;0.2663; 2.26e-03; 4.22e-05; 6.73e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 8.86223e+08;  1.350;  0.509;3.823;0.7193;0.2663; 2.25e-03; 4.41e-05; 6.77e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 9.35340e+08;  1.350;  0.512;3.823;0.7192;0.2664; 2.25e-03; 4.61e-05; 6.80e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 9.81288e+08;  1.350;  0.515;3.823;0.7192;0.2664; 2.24e-03; 4.80e-05; 6.84e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.03199e+09;  1.350;  0.518;3.823;0.7191;0.2665; 2.24e-03; 5.00e-05; 6.88e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.08111e+09;  1.350;  0.521;3.823;0.7190;0.2665; 2.23e-03; 5.19e-05; 6.93e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.13022e+09;  1.350;  0.524;3.823;0.7190;0.2666; 2.23e-03; 5.38e-05; 6.97e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.17934e+09;  1.350;  0.527;3.823;0.7189;0.2666; 2.22e-03; 5.56e-05; 7.02e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.23004e+09;  1.350;  0.531;3.823;0.7188;0.2667; 2.21e-03; 5.75e-05; 7.07e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.27916e+09;  1.350;  0.534;3.823;0.7187;0.2668; 2.21e-03; 5.92e-05; 7.12e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.32986e+09;  1.350;  0.537;3.822;0.7186;0.2668; 2.20e-03; 6.10e-05; 7.17e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.38214e+09;  1.350;  0.540;3.822;0.7186;0.2669; 2.20e-03; 6.27e-05; 7.22e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.43443e+09;  1.350;  0.543;3.822;0.7185;0.2670; 2.19e-03; 6.45e-05; 7.27e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.48671e+09;  1.350;  0.547;3.822;0.7184;0.2670; 2.19e-03; 6.61e-05; 7.32e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.53900e+09;  1.350;  0.550;3.822;0.7183;0.2671; 2.18e-03; 6.78e-05; 7.38e-04; 5.72e-03; 2.27e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.59287e+09;  1.350;  0.553;3.821;0.7182;0.2672; 2.17e-03; 6.94e-05; 7.43e-04; 5.72e-03; 2.28e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.64515e+09;  1.350;  0.556;3.821;0.7182;0.2672; 2.17e-03; 7.09e-05; 7.48e-04; 5.72e-03; 2.28e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.69902e+09;  1.350;  0.560;3.821;0.7181;0.2673; 2.16e-03; 7.24e-05; 7.53e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.75289e+09;  1.350;  0.563;3.820;0.7180;0.2674; 2.16e-03; 7.38e-05; 7.59e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.80676e+09;  1.350;  0.566;3.820;0.7179;0.2675; 2.15e-03; 7.53e-05; 7.64e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.86063e+09;  1.350;  0.569;3.820;0.7178;0.2675; 2.14e-03; 7.66e-05; 7.69e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.91450e+09;  1.350;  0.573;3.819;0.7177;0.2676; 2.14e-03; 7.79e-05; 7.74e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 1.96837e+09;  1.350;  0.576;3.819;0.7177;0.2677; 2.13e-03; 7.92e-05; 7.79e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.02066e+09;  1.350;  0.579;3.818;0.7176;0.2677; 2.13e-03; 8.04e-05; 7.84e-04; 5.72e-03; 2.28e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.07453e+09;  1.350;  0.582;3.817;0.7175;0.2678; 2.12e-03; 8.16e-05; 7.89e-04; 5.72e-03; 2.29e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.12523e+09;  1.350;  0.585;3.817;0.7174;0.2679; 2.12e-03; 8.27e-05; 7.93e-04; 5.72e-03; 2.29e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.17751e+09;  1.350;  0.588;3.816;0.7173;0.2680; 2.11e-03; 8.38e-05; 7.98e-04; 5.72e-03; 2.29e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.22663e+09;  1.350;  0.590;3.815;0.7173;0.2680; 2.11e-03; 8.48e-05; 8.02e-04; 5.72e-03; 2.29e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.27733e+09;  1.350;  0.593;3.814;0.7172;0.2681; 2.10e-03; 8.58e-05; 8.07e-04; 5.72e-03; 2.29e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.32486e+09;  1.350;  0.596;3.814;0.7171;0.2681; 2.10e-03; 8.66e-05; 8.11e-04; 5.72e-03; 2.29e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.37398e+09;  1.350;  0.598;3.813;0.7170;0.2682; 2.10e-03; 8.75e-05; 8.15e-04; 5.72e-03; 2.29e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.41993e+09;  1.350;  0.601;3.812;0.7170;0.2683; 2.09e-03; 8.84e-05; 8.18e-04; 5.72e-03; 2.29e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.46429e+09;  1.350;  0.603;3.812;0.7169;0.2683; 2.09e-03; 8.91e-05; 8.22e-04; 5.72e-03; 2.29e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.50865e+09;  1.350;  0.605;3.811;0.7169;0.2684; 2.08e-03; 8.99e-05; 8.25e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.55143e+09;  1.350;  0.608;3.810;0.7168;0.2684; 2.08e-03; 9.06e-05; 8.29e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.59421e+09;  1.350;  0.610;3.809;0.7167;0.2685; 2.08e-03; 9.12e-05; 8.32e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.63541e+09;  1.350;  0.612;3.809;0.7167;0.2685; 2.07e-03; 9.19e-05; 8.35e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.67502e+09;  1.350;  0.614;3.808;0.7166;0.2686; 2.07e-03; 9.25e-05; 8.38e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.71463e+09;  1.350;  0.616;3.807;0.7166;0.2686; 2.07e-03; 9.31e-05; 8.41e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.75265e+09;  1.350;  0.618;3.806;0.7165;0.2687; 2.06e-03; 9.36e-05; 8.44e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.79068e+09;  1.350;  0.619;3.805;0.7165;0.2687; 2.06e-03; 9.41e-05; 8.47e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.82553e+09;  1.350;  0.621;3.805;0.7164;0.2688; 2.06e-03; 9.46e-05; 8.49e-04; 5.72e-03; 2.30e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.86198e+09;  1.350;  0.623;3.804;0.7164;0.2688; 2.06e-03; 9.51e-05; 8.52e-04; 5.72e-03; 2.31e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.89683e+09;  1.350;  0.624;3.803;0.7163;0.2689; 2.05e-03; 9.56e-05; 8.54e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.93011e+09;  1.350;  0.626;3.802;0.7163;0.2689; 2.05e-03; 9.60e-05; 8.57e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.96496e+09;  1.350;  0.627;3.801;0.7162;0.2689; 2.05e-03; 9.64e-05; 8.59e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 2.99823e+09;  1.350;  0.628;3.800;0.7162;0.2690; 2.05e-03; 9.68e-05; 8.61e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.02992e+09;  1.350;  0.630;3.800;0.7162;0.2690; 2.04e-03; 9.72e-05; 8.63e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.06161e+09;  1.350;  0.631;3.799;0.7161;0.2690; 2.04e-03; 9.76e-05; 8.65e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.09171e+09;  1.350;  0.632;3.798;0.7161;0.2691; 2.04e-03; 9.79e-05; 8.67e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.12340e+09;  1.350;  0.633;3.797;0.7160;0.2691; 2.04e-03; 9.83e-05; 8.69e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.15351e+09;  1.350;  0.634;3.796;0.7160;0.2691; 2.04e-03; 9.86e-05; 8.71e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.18203e+09;  1.350;  0.635;3.795;0.7160;0.2692; 2.03e-03; 9.89e-05; 8.73e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.21054e+09;  1.350;  0.636;3.794;0.7159;0.2692; 2.03e-03; 9.92e-05; 8.75e-04; 5.72e-03; 2.31e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.23748e+09;  1.350;  0.637;3.793;0.7159;0.2692; 2.03e-03; 9.95e-05; 8.76e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.26441e+09;  1.350;  0.638;3.792;0.7159;0.2693; 2.03e-03; 9.98e-05; 8.78e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.29135e+09;  1.350;  0.639;3.791;0.7158;0.2693; 2.03e-03; 1.00e-04; 8.80e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.31670e+09;  1.350;  0.640;3.790;0.7158;0.2693; 2.03e-03; 1.00e-04; 8.81e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.34205e+09;  1.350;  0.640;3.790;0.7158;0.2693; 2.03e-03; 1.01e-04; 8.83e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.36582e+09;  1.350;  0.641;3.789;0.7158;0.2694; 2.02e-03; 1.01e-04; 8.84e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.39117e+09;  1.350;  0.642;3.788;0.7157;0.2694; 2.02e-03; 1.01e-04; 8.85e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.41335e+09;  1.350;  0.643;3.787;0.7157;0.2694; 2.02e-03; 1.01e-04; 8.87e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.43553e+09;  1.350;  0.644;3.786;0.7157;0.2694; 2.02e-03; 1.01e-04; 8.88e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.45771e+09;  1.350;  0.645;3.786;0.7157;0.2695; 2.02e-03; 1.02e-04; 8.89e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.47989e+09;  1.350;  0.647;3.785;0.7156;0.2695; 2.02e-03; 1.02e-04; 8.90e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.50049e+09;  1.350;  0.649;3.785;0.7156;0.2695; 2.02e-03; 1.02e-04; 8.92e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.51950e+09;  1.350;  0.651;3.784;0.7156;0.2695; 2.02e-03; 1.02e-04; 8.93e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.53852e+09;  1.350;  0.654;3.784;0.7156;0.2695; 2.01e-03; 1.02e-04; 8.94e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.54327e+09;  1.350;  0.655;3.784;0.7156;0.2695; 2.01e-03; 1.02e-04; 8.94e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.54644e+09;  1.350;  0.656;3.784;0.7156;0.2695; 2.01e-03; 1.02e-04; 8.94e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.55119e+09;  1.350;  0.657;3.784;0.7156;0.2696; 2.01e-03; 1.02e-04; 8.94e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.55436e+09;  1.350;  0.658;3.784;0.7155;0.2696; 2.01e-03; 1.02e-04; 8.94e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.55911e+09;  1.350;  0.659;3.784;0.7155;0.2696; 2.01e-03; 1.02e-04; 8.95e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  1.35;track;r; 3.56228e+09;  1.350;  0.660;3.784;0.7155;0.2696; 2.01e-03; 1.02e-04; 8.95e-04; 5.72e-03; 2.32e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
