#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:02:18 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:02:18	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=3&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  3.00;track;r; 1.08236e+08;  3.000;  1.944;4.077;0.7200;0.2660; 2.28e-03; 2.77e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.15384e+08;  3.000;  1.949;4.076;0.7200;0.2660; 2.28e-03; 2.77e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.21973e+08;  3.000;  1.954;4.075;0.7200;0.2660; 2.28e-03; 2.77e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.28687e+08;  3.000;  1.958;4.074;0.7200;0.2660; 2.28e-03; 2.77e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.35680e+08;  3.000;  1.963;4.073;0.7200;0.2660; 2.28e-03; 2.77e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.42393e+08;  3.000;  1.968;4.072;0.7200;0.2660; 2.28e-03; 2.78e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.48547e+08;  3.000;  1.972;4.071;0.7200;0.2660; 2.28e-03; 2.78e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.54841e+08;  3.000;  1.977;4.070;0.7200;0.2660; 2.28e-03; 2.79e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.61694e+08;  3.000;  1.982;4.069;0.7200;0.2660; 2.28e-03; 2.79e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.67918e+08;  3.000;  1.986;4.068;0.7200;0.2660; 2.28e-03; 2.80e-05; 6.59e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.73834e+08;  3.000;  1.991;4.067;0.7200;0.2660; 2.28e-03; 2.81e-05; 6.60e-04; 5.72e-03; 2.27e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.80254e+08;  3.000;  1.996;4.066;0.7200;0.2660; 2.28e-03; 2.82e-05; 6.60e-04; 5.72e-03; 2.28e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.86547e+08;  3.000;  2.000;4.065;0.7200;0.2660; 2.28e-03; 2.84e-05; 6.61e-04; 5.72e-03; 2.28e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.92337e+08;  3.000;  2.005;4.063;0.7200;0.2660; 2.28e-03; 2.86e-05; 6.61e-04; 5.72e-03; 2.29e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 1.98128e+08;  3.000;  2.009;4.062;0.7200;0.2660; 2.28e-03; 2.88e-05; 6.62e-04; 5.72e-03; 2.30e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.04547e+08;  3.000;  2.014;4.061;0.7200;0.2660; 2.28e-03; 2.90e-05; 6.63e-04; 5.72e-03; 2.31e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.09847e+08;  3.000;  2.019;4.060;0.7200;0.2660; 2.28e-03; 2.92e-05; 6.64e-04; 5.72e-03; 2.32e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.15058e+08;  3.000;  2.023;4.059;0.7200;0.2660; 2.28e-03; 2.95e-05; 6.65e-04; 5.72e-03; 2.33e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.21062e+08;  3.000;  2.028;4.058;0.7200;0.2660; 2.28e-03; 2.97e-05; 6.66e-04; 5.72e-03; 2.35e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.26613e+08;  3.000;  2.032;4.056;0.7200;0.2660; 2.27e-03; 3.00e-05; 6.68e-04; 5.72e-03; 2.37e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.31711e+08;  3.000;  2.037;4.055;0.7200;0.2660; 2.27e-03; 3.03e-05; 6.69e-04; 5.72e-03; 2.39e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.36809e+08;  3.000;  2.041;4.054;0.7200;0.2660; 2.27e-03; 3.07e-05; 6.71e-04; 5.72e-03; 2.41e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.42473e+08;  3.000;  2.046;4.053;0.7200;0.2660; 2.27e-03; 3.11e-05; 6.73e-04; 5.72e-03; 2.44e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.47537e+08;  3.000;  2.050;4.051;0.7200;0.2660; 2.27e-03; 3.14e-05; 6.76e-04; 5.72e-03; 2.47e-06; 1.29e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.52329e+08;  3.000;  2.054;4.050;0.7200;0.2660; 2.26e-03; 3.18e-05; 6.78e-04; 5.72e-03; 2.50e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.57325e+08;  3.000;  2.058;4.048;0.7199;0.2660; 2.26e-03; 3.23e-05; 6.81e-04; 5.72e-03; 2.54e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.62117e+08;  3.000;  2.063;4.047;0.7199;0.2660; 2.26e-03; 3.27e-05; 6.83e-04; 5.72e-03; 2.58e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.67011e+08;  3.000;  2.067;4.046;0.7199;0.2660; 2.26e-03; 3.31e-05; 6.86e-04; 5.72e-03; 2.62e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.71803e+08;  3.000;  2.071;4.044;0.7199;0.2660; 2.25e-03; 3.35e-05; 6.89e-04; 5.72e-03; 2.66e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.76698e+08;  3.000;  2.076;4.043;0.7199;0.2660; 2.25e-03; 3.40e-05; 6.93e-04; 5.72e-03; 2.71e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.81021e+08;  3.000;  2.080;4.041;0.7199;0.2660; 2.25e-03; 3.44e-05; 6.96e-04; 5.72e-03; 2.76e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.85425e+08;  3.000;  2.084;4.040;0.7199;0.2660; 2.24e-03; 3.48e-05; 6.99e-04; 5.71e-03; 2.81e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.89922e+08;  3.000;  2.088;4.038;0.7199;0.2660; 2.24e-03; 3.54e-05; 7.04e-04; 5.71e-03; 2.88e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.93959e+08;  3.000;  2.092;4.037;0.7199;0.2660; 2.24e-03; 3.58e-05; 7.07e-04; 5.71e-03; 2.93e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 2.98180e+08;  3.000;  2.096;4.035;0.7199;0.2660; 2.23e-03; 3.62e-05; 7.11e-04; 5.71e-03; 2.98e-06; 1.28e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.02401e+08;  3.000;  2.100;4.034;0.7199;0.2661; 2.23e-03; 3.67e-05; 7.15e-04; 5.71e-03; 3.05e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.06448e+08;  3.000;  2.103;4.032;0.7198;0.2661; 2.23e-03; 3.71e-05; 7.20e-04; 5.71e-03; 3.12e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.10412e+08;  3.000;  2.107;4.030;0.7198;0.2661; 2.22e-03; 3.76e-05; 7.24e-04; 5.71e-03; 3.18e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.14129e+08;  3.000;  2.111;4.029;0.7198;0.2661; 2.22e-03; 3.80e-05; 7.28e-04; 5.71e-03; 3.25e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.17927e+08;  3.000;  2.114;4.027;0.7198;0.2661; 2.22e-03; 3.85e-05; 7.33e-04; 5.71e-03; 3.32e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.21726e+08;  3.000;  2.118;4.025;0.7198;0.2661; 2.21e-03; 3.89e-05; 7.37e-04; 5.71e-03; 3.39e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.25360e+08;  3.000;  2.121;4.023;0.7198;0.2661; 2.21e-03; 3.94e-05; 7.42e-04; 5.71e-03; 3.46e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.29002e+08;  3.000;  2.125;4.022;0.7198;0.2661; 2.20e-03; 3.98e-05; 7.47e-04; 5.71e-03; 3.54e-06; 1.27e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.32421e+08;  3.000;  2.128;4.020;0.7198;0.2661; 2.20e-03; 4.03e-05; 7.52e-04; 5.71e-03; 3.61e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.35840e+08;  3.000;  2.132;4.018;0.7197;0.2662; 2.19e-03; 4.07e-05; 7.56e-04; 5.71e-03; 3.68e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.39334e+08;  3.000;  2.135;4.016;0.7197;0.2662; 2.19e-03; 4.11e-05; 7.62e-04; 5.71e-03; 3.77e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.42589e+08;  3.000;  2.138;4.014;0.7197;0.2662; 2.19e-03; 4.15e-05; 7.67e-04; 5.71e-03; 3.85e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.45867e+08;  3.000;  2.141;4.012;0.7197;0.2662; 2.18e-03; 4.19e-05; 7.71e-04; 5.71e-03; 3.92e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.48944e+08;  3.000;  2.144;4.011;0.7197;0.2662; 2.18e-03; 4.23e-05; 7.77e-04; 5.70e-03; 4.00e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.52022e+08;  3.000;  2.147;4.009;0.7197;0.2662; 2.17e-03; 4.27e-05; 7.82e-04; 5.70e-03; 4.09e-06; 1.26e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.55166e+08;  3.000;  2.150;4.007;0.7196;0.2663; 2.17e-03; 4.31e-05; 7.87e-04; 5.70e-03; 4.17e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.58176e+08;  3.000;  2.153;4.005;0.7196;0.2663; 2.17e-03; 4.35e-05; 7.92e-04; 5.70e-03; 4.25e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.60919e+08;  3.000;  2.156;4.003;0.7196;0.2663; 2.16e-03; 4.39e-05; 7.97e-04; 5.70e-03; 4.33e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.63748e+08;  3.000;  2.159;4.001;0.7196;0.2663; 2.16e-03; 4.42e-05; 8.02e-04; 5.70e-03; 4.41e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.66458e+08;  3.000;  2.161;3.999;0.7196;0.2663; 2.15e-03; 4.46e-05; 8.07e-04; 5.70e-03; 4.48e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.69287e+08;  3.000;  2.164;3.997;0.7196;0.2663; 2.15e-03; 4.49e-05; 8.12e-04; 5.70e-03; 4.56e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.71810e+08;  3.000;  2.167;3.995;0.7195;0.2664; 2.14e-03; 4.53e-05; 8.17e-04; 5.70e-03; 4.64e-06; 1.25e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.74357e+08;  3.000;  2.169;3.993;0.7195;0.2664; 2.14e-03; 4.56e-05; 8.22e-04; 5.70e-03; 4.72e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.76903e+08;  3.000;  2.172;3.991;0.7195;0.2664; 2.14e-03; 4.59e-05; 8.27e-04; 5.70e-03; 4.79e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.79396e+08;  3.000;  2.174;3.989;0.7195;0.2664; 2.13e-03; 4.62e-05; 8.32e-04; 5.70e-03; 4.88e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.81672e+08;  3.000;  2.176;3.987;0.7195;0.2664; 2.13e-03; 4.65e-05; 8.37e-04; 5.70e-03; 4.95e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.83915e+08;  3.000;  2.179;3.985;0.7194;0.2664; 2.13e-03; 4.68e-05; 8.41e-04; 5.69e-03; 5.02e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.86109e+08;  3.000;  2.181;3.984;0.7194;0.2665; 2.12e-03; 4.71e-05; 8.46e-04; 5.69e-03; 5.09e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.88304e+08;  3.000;  2.183;3.982;0.7194;0.2665; 2.12e-03; 4.73e-05; 8.50e-04; 5.69e-03; 5.16e-06; 1.24e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.90450e+08;  3.000;  2.186;3.980;0.7194;0.2665; 2.12e-03; 4.76e-05; 8.55e-04; 5.69e-03; 5.24e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.92395e+08;  3.000;  2.188;3.979;0.7194;0.2665; 2.11e-03; 4.79e-05; 8.59e-04; 5.69e-03; 5.30e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.94326e+08;  3.000;  2.190;3.977;0.7193;0.2665; 2.11e-03; 4.81e-05; 8.63e-04; 5.69e-03; 5.37e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.96126e+08;  3.000;  2.193;3.976;0.7193;0.2665; 2.11e-03; 4.83e-05; 8.67e-04; 5.69e-03; 5.43e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.97925e+08;  3.000;  2.196;3.975;0.7193;0.2666; 2.10e-03; 4.86e-05; 8.71e-04; 5.69e-03; 5.50e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 3.99637e+08;  3.000;  2.199;3.975;0.7193;0.2666; 2.10e-03; 4.88e-05; 8.75e-04; 5.69e-03; 5.55e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.01217e+08;  3.000;  2.202;3.974;0.7193;0.2666; 2.10e-03; 4.90e-05; 8.79e-04; 5.69e-03; 5.61e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.01568e+08;  3.000;  2.203;3.974;0.7193;0.2666; 2.10e-03; 4.90e-05; 8.79e-04; 5.69e-03; 5.62e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.01875e+08;  3.000;  2.204;3.974;0.7193;0.2666; 2.10e-03; 4.90e-05; 8.80e-04; 5.69e-03; 5.63e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.02183e+08;  3.000;  2.205;3.975;0.7193;0.2666; 2.09e-03; 4.91e-05; 8.81e-04; 5.69e-03; 5.64e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.02534e+08;  3.000;  2.206;3.975;0.7193;0.2666; 2.09e-03; 4.91e-05; 8.81e-04; 5.69e-03; 5.65e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.02797e+08;  3.000;  2.207;3.975;0.7193;0.2666; 2.09e-03; 4.92e-05; 8.82e-04; 5.69e-03; 5.66e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.03148e+08;  3.000;  2.208;3.975;0.7192;0.2666; 2.09e-03; 4.92e-05; 8.83e-04; 5.69e-03; 5.68e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
