#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T03:04:51 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T03:04:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=20&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
 20.00;track;r; 2.48254e+06; 19.932;  4.677;4.530;0.7200;0.2660; 2.27e-03; 3.17e-05; 6.78e-04; 5.71e-03; 2.34e-06; 1.28e-05; 1.88e-03; 1.51e-04; 1.72e-09
 20.00;track;r; 2.64295e+06; 19.927;  4.682;4.529;0.7200;0.2660; 2.26e-03; 3.31e-05; 6.86e-04; 5.71e-03; 2.36e-06; 1.28e-05; 1.88e-03; 1.51e-04; 2.12e-09
 20.00;track;r; 2.79148e+06; 19.922;  4.688;4.528;0.7200;0.2660; 2.25e-03; 3.46e-05; 6.95e-04; 5.71e-03; 2.39e-06; 1.28e-05; 1.88e-03; 1.51e-04; 2.50e-09
 20.00;track;r; 2.94298e+06; 19.916;  4.693;4.528;0.7199;0.2660; 2.24e-03; 3.63e-05; 7.06e-04; 5.71e-03; 2.43e-06; 1.27e-05; 1.88e-03; 1.51e-04; 2.86e-09
 20.00;track;r; 3.09300e+06; 19.911;  4.699;4.527;0.7199;0.2660; 2.23e-03; 3.81e-05; 7.18e-04; 5.71e-03; 2.46e-06; 1.27e-05; 1.88e-03; 1.50e-04; 3.20e-09
 20.00;track;r; 3.24005e+06; 19.906;  4.704;4.526;0.7199;0.2660; 2.22e-03; 4.02e-05; 7.33e-04; 5.70e-03; 2.51e-06; 1.26e-05; 1.88e-03; 1.50e-04; 3.61e-09
 20.00;track;r; 3.38709e+06; 19.900;  4.710;4.526;0.7199;0.2661; 2.21e-03; 4.24e-05; 7.49e-04; 5.70e-03; 2.56e-06; 1.26e-05; 1.88e-03; 1.49e-04; 3.97e-09
 20.00;track;r; 3.52612e+06; 19.895;  4.715;4.525;0.7199;0.2661; 2.19e-03; 4.46e-05; 7.66e-04; 5.69e-03; 2.60e-06; 1.25e-05; 1.88e-03; 1.49e-04; 4.30e-09
 20.00;track;r; 3.67049e+06; 19.889;  4.721;4.524;0.7198;0.2661; 2.18e-03; 4.71e-05; 7.86e-04; 5.69e-03; 2.66e-06; 1.24e-05; 1.88e-03; 1.49e-04; 4.64e-09
 20.00;track;r; 3.80684e+06; 19.884;  4.726;4.524;0.7198;0.2662; 2.16e-03; 4.94e-05; 8.06e-04; 5.68e-03; 2.71e-06; 1.24e-05; 1.88e-03; 1.48e-04; 4.93e-09
 20.00;track;r; 3.94881e+06; 19.878;  4.732;4.523;0.7197;0.2662; 2.15e-03; 5.18e-05; 8.28e-04; 5.68e-03; 2.77e-06; 1.23e-05; 1.88e-03; 1.48e-04; 5.21e-09
 20.00;track;r; 4.08115e+06; 19.872;  4.737;4.522;0.7197;0.2663; 2.13e-03; 5.43e-05; 8.51e-04; 5.67e-03; 2.82e-06; 1.22e-05; 1.88e-03; 1.47e-04; 5.51e-09
 20.00;track;r; 4.21830e+06; 19.866;  4.743;4.521;0.7196;0.2663; 2.11e-03; 5.69e-05; 8.77e-04; 5.66e-03; 2.88e-06; 1.21e-05; 1.88e-03; 1.46e-04; 5.81e-09
 20.00;track;r; 4.34824e+06; 19.861;  4.749;4.520;0.7196;0.2664; 2.09e-03; 5.94e-05; 9.03e-04; 5.65e-03; 2.94e-06; 1.21e-05; 1.88e-03; 1.46e-04; 6.10e-09
 20.00;track;r; 4.47817e+06; 19.855;  4.754;4.519;0.7195;0.2665; 2.07e-03; 6.20e-05; 9.31e-04; 5.65e-03; 3.00e-06; 1.20e-05; 1.88e-03; 1.45e-04; 6.38e-09
 20.00;track;r; 4.61051e+06; 19.849;  4.760;4.518;0.7194;0.2666; 2.05e-03; 6.45e-05; 9.61e-04; 5.64e-03; 3.06e-06; 1.19e-05; 1.88e-03; 1.45e-04; 6.63e-09
 20.00;track;r; 4.73540e+06; 19.843;  4.765;4.517;0.7193;0.2667; 2.03e-03; 6.69e-05; 9.90e-04; 5.63e-03; 3.12e-06; 1.18e-05; 1.88e-03; 1.44e-04; 6.87e-09
 20.00;track;r; 4.86533e+06; 19.836;  4.771;4.516;0.7192;0.2668; 2.01e-03; 6.94e-05; 1.02e-03; 5.62e-03; 3.18e-06; 1.17e-05; 1.88e-03; 1.43e-04; 7.08e-09
 20.00;track;r; 4.98660e+06; 19.830;  4.777;4.515;0.7190;0.2669; 1.99e-03; 7.16e-05; 1.05e-03; 5.61e-03; 3.23e-06; 1.16e-05; 1.88e-03; 1.43e-04; 7.27e-09
 20.00;track;r; 5.11221e+06; 19.824;  4.783;4.514;0.7189;0.2670; 1.97e-03; 7.40e-05; 1.09e-03; 5.59e-03; 3.29e-06; 1.15e-05; 1.88e-03; 1.42e-04; 7.50e-09
 20.00;track;r; 5.23348e+06; 19.818;  4.788;4.513;0.7187;0.2672; 1.95e-03; 7.63e-05; 1.12e-03; 5.58e-03; 3.34e-06; 1.14e-05; 1.88e-03; 1.41e-04; 7.71e-09
 20.00;track;r; 5.35085e+06; 19.811;  4.794;4.512;0.7186;0.2674; 1.93e-03; 7.84e-05; 1.15e-03; 5.57e-03; 3.39e-06; 1.13e-05; 1.88e-03; 1.41e-04; 7.88e-09
 20.00;track;r; 5.47754e+06; 19.805;  4.800;4.511;0.7183;0.2676; 1.90e-03; 8.07e-05; 1.19e-03; 5.55e-03; 3.45e-06; 1.12e-05; 1.88e-03; 1.40e-04; 8.05e-09
 20.00;track;r; 5.59058e+06; 19.798;  4.805;4.510;0.7181;0.2678; 1.88e-03; 8.27e-05; 1.22e-03; 5.54e-03; 3.49e-06; 1.11e-05; 1.88e-03; 1.39e-04; 8.22e-09
 20.00;track;r; 5.70753e+06; 19.792;  4.811;4.508;0.7179;0.2680; 1.86e-03; 8.47e-05; 1.26e-03; 5.52e-03; 3.54e-06; 1.10e-05; 1.88e-03; 1.38e-04; 8.39e-09
 20.00;track;r; 5.82057e+06; 19.785;  4.817;4.507;0.7177;0.2683; 1.84e-03; 8.66e-05; 1.30e-03; 5.51e-03; 3.59e-06; 1.10e-05; 1.88e-03; 1.38e-04; 8.55e-09
 20.00;track;r; 5.93225e+06; 19.778;  4.822;4.506;0.7174;0.2685; 1.82e-03; 8.84e-05; 1.34e-03; 5.49e-03; 3.63e-06; 1.09e-05; 1.88e-03; 1.37e-04; 8.66e-09
 20.00;track;r; 6.04802e+06; 19.772;  4.828;4.504;0.7171;0.2688; 1.80e-03; 9.03e-05; 1.37e-03; 5.48e-03; 3.67e-06; 1.08e-05; 1.88e-03; 1.36e-04; 8.81e-09
 20.00;track;r; 6.15327e+06; 19.765;  4.834;4.503;0.7168;0.2691; 1.77e-03; 9.19e-05; 1.41e-03; 5.46e-03; 3.71e-06; 1.07e-05; 1.88e-03; 1.36e-04; 8.94e-09
 20.00;track;r; 6.26378e+06; 19.758;  4.839;4.502;0.7164;0.2695; 1.75e-03; 9.36e-05; 1.45e-03; 5.44e-03; 3.75e-06; 1.06e-05; 1.88e-03; 1.35e-04; 9.04e-09
 20.00;track;r; 6.36902e+06; 19.751;  4.845;4.500;0.7161;0.2698; 1.73e-03; 9.51e-05; 1.49e-03; 5.42e-03; 3.78e-06; 1.05e-05; 1.88e-03; 1.34e-04; 9.11e-09
 20.00;track;r; 6.47252e+06; 19.745;  4.851;4.499;0.7157;0.2702; 1.71e-03; 9.64e-05; 1.52e-03; 5.41e-03; 3.82e-06; 1.04e-05; 1.88e-03; 1.34e-04; 9.17e-09
 20.00;track;r; 6.57601e+06; 19.738;  4.856;4.497;0.7154;0.2706; 1.69e-03; 9.78e-05; 1.56e-03; 5.39e-03; 3.85e-06; 1.03e-05; 1.88e-03; 1.33e-04; 9.22e-09
 20.00;track;r; 6.67705e+06; 19.731;  4.862;4.496;0.7150;0.2710; 1.68e-03; 9.91e-05; 1.60e-03; 5.37e-03; 3.88e-06; 1.02e-05; 1.88e-03; 1.32e-04; 9.28e-09
 20.00;track;r; 6.78282e+06; 19.724;  4.868;4.494;0.7145;0.2714; 1.65e-03; 1.00e-04; 1.64e-03; 5.35e-03; 3.91e-06; 1.01e-05; 1.88e-03; 1.32e-04; 9.34e-09
 20.00;track;r; 6.88228e+06; 19.717;  4.873;4.492;0.7141;0.2719; 1.64e-03; 1.02e-04; 1.67e-03; 5.33e-03; 3.93e-06; 1.00e-05; 1.88e-03; 1.31e-04; 9.39e-09
 20.00;track;r; 6.97542e+06; 19.710;  4.879;4.491;0.7136;0.2723; 1.62e-03; 1.03e-04; 1.71e-03; 5.32e-03; 3.95e-06; 9.94e-06; 1.88e-03; 1.30e-04; 9.41e-09
 20.00;track;r; 7.06857e+06; 19.703;  4.884;4.489;0.7131;0.2728; 1.60e-03; 1.04e-04; 1.74e-03; 5.30e-03; 3.98e-06; 9.86e-06; 1.88e-03; 1.30e-04; 9.44e-09
 20.00;track;r; 7.16329e+06; 19.696;  4.890;4.487;0.7126;0.2733; 1.58e-03; 1.05e-04; 1.78e-03; 5.28e-03; 4.00e-06; 9.78e-06; 1.88e-03; 1.29e-04; 9.46e-09
 20.00;track;r; 7.25959e+06; 19.689;  4.896;4.485;0.7121;0.2738; 1.57e-03; 1.05e-04; 1.81e-03; 5.26e-03; 4.02e-06; 9.69e-06; 1.88e-03; 1.28e-04; 9.49e-09
 20.00;track;r; 7.34996e+06; 19.682;  4.901;4.483;0.7116;0.2743; 1.55e-03; 1.06e-04; 1.85e-03; 5.24e-03; 4.04e-06; 9.61e-06; 1.88e-03; 1.28e-04; 9.52e-09
 20.00;track;r; 7.44344e+06; 19.675;  4.907;4.481;0.7110;0.2749; 1.53e-03; 1.07e-04; 1.89e-03; 5.22e-03; 4.05e-06; 9.53e-06; 1.88e-03; 1.27e-04; 9.54e-09
 20.00;track;r; 7.52782e+06; 19.668;  4.912;4.479;0.7104;0.2755; 1.52e-03; 1.08e-04; 1.92e-03; 5.21e-03; 4.07e-06; 9.46e-06; 1.88e-03; 1.26e-04; 9.56e-09
 20.00;track;r; 7.61954e+06; 19.661;  4.918;4.477;0.7098;0.2761; 1.50e-03; 1.09e-04; 1.96e-03; 5.19e-03; 4.08e-06; 9.38e-06; 1.88e-03; 1.26e-04; 9.58e-09
 20.00;track;r; 7.70265e+06; 19.655;  4.923;4.475;0.7092;0.2767; 1.48e-03; 1.09e-04; 1.99e-03; 5.17e-03; 4.10e-06; 9.30e-06; 1.88e-03; 1.25e-04; 9.61e-09
 20.00;track;r; 7.78537e+06; 19.648;  4.928;4.473;0.7086;0.2774; 1.47e-03; 1.10e-04; 2.02e-03; 5.15e-03; 4.11e-06; 9.23e-06; 1.88e-03; 1.25e-04; 9.63e-09
 20.00;track;r; 7.87093e+06; 19.641;  4.934;4.471;0.7079;0.2780; 1.45e-03; 1.11e-04; 2.06e-03; 5.13e-03; 4.12e-06; 9.15e-06; 1.88e-03; 1.24e-04; 9.67e-09
 20.00;track;r; 7.94887e+06; 19.635;  4.939;4.468;0.7072;0.2787; 1.44e-03; 1.11e-04; 2.09e-03; 5.11e-03; 4.13e-06; 9.08e-06; 1.88e-03; 1.24e-04; 9.69e-09
 20.00;track;r; 8.02772e+06; 19.628;  4.944;4.466;0.7065;0.2794; 1.42e-03; 1.12e-04; 2.12e-03; 5.09e-03; 4.14e-06; 9.01e-06; 1.88e-03; 1.23e-04; 9.72e-09
 20.00;track;r; 8.10561e+06; 19.622;  4.950;4.463;0.7058;0.2801; 1.41e-03; 1.12e-04; 2.15e-03; 5.07e-03; 4.15e-06; 8.94e-06; 1.87e-03; 1.22e-04; 9.75e-09
 20.00;track;r; 8.18147e+06; 19.616;  4.955;4.461;0.7051;0.2808; 1.40e-03; 1.12e-04; 2.19e-03; 5.06e-03; 4.15e-06; 8.88e-06; 1.87e-03; 1.22e-04; 9.77e-09
 20.00;track;r; 8.25650e+06; 19.609;  4.960;4.459;0.7044;0.2815; 1.38e-03; 1.13e-04; 2.22e-03; 5.04e-03; 4.16e-06; 8.81e-06; 1.87e-03; 1.21e-04; 9.80e-09
 20.00;track;r; 8.32967e+06; 19.603;  4.965;4.456;0.7037;0.2823; 1.37e-03; 1.13e-04; 2.25e-03; 5.02e-03; 4.17e-06; 8.75e-06; 1.87e-03; 1.21e-04; 9.83e-09
 20.00;track;r; 8.40497e+06; 19.597;  4.971;4.453;0.7029;0.2830; 1.36e-03; 1.13e-04; 2.28e-03; 5.00e-03; 4.17e-06; 8.68e-06; 1.87e-03; 1.20e-04; 9.86e-09
 20.00;track;r; 8.48069e+06; 19.590;  4.976;4.450;0.7020;0.2839; 1.34e-03; 1.14e-04; 2.31e-03; 4.98e-03; 4.18e-06; 8.61e-06; 1.87e-03; 1.20e-04; 9.90e-09
 20.00;track;r; 8.55285e+06; 19.584;  4.981;4.448;0.7012;0.2847; 1.33e-03; 1.14e-04; 2.34e-03; 4.96e-03; 4.18e-06; 8.55e-06; 1.87e-03; 1.19e-04; 9.94e-09
 20.00;track;r; 8.62263e+06; 19.579;  4.986;4.445;0.7004;0.2855; 1.32e-03; 1.14e-04; 2.37e-03; 4.95e-03; 4.18e-06; 8.49e-06; 1.87e-03; 1.19e-04; 9.97e-09
 20.00;track;r; 8.69366e+06; 19.573;  4.991;4.442;0.6995;0.2864; 1.31e-03; 1.15e-04; 2.40e-03; 4.93e-03; 4.19e-06; 8.43e-06; 1.87e-03; 1.18e-04; 1.00e-08
 20.00;track;r; 8.76119e+06; 19.567;  4.995;4.439;0.6987;0.2872; 1.29e-03; 1.15e-04; 2.43e-03; 4.91e-03; 4.19e-06; 8.37e-06; 1.87e-03; 1.18e-04; 1.00e-08
 20.00;track;r; 8.82805e+06; 19.561;  5.000;4.437;0.6978;0.2881; 1.28e-03; 1.15e-04; 2.46e-03; 4.89e-03; 4.19e-06; 8.31e-06; 1.87e-03; 1.17e-04; 1.01e-08
 20.00;track;r; 8.89358e+06; 19.556;  5.005;4.434;0.6970;0.2890; 1.27e-03; 1.15e-04; 2.49e-03; 4.87e-03; 4.19e-06; 8.25e-06; 1.87e-03; 1.17e-04; 1.01e-08
 20.00;track;r; 8.95815e+06; 19.551;  5.010;4.431;0.6961;0.2899; 1.26e-03; 1.15e-04; 2.52e-03; 4.86e-03; 4.19e-06; 8.19e-06; 1.87e-03; 1.16e-04; 1.02e-08
 20.00;track;r; 9.01801e+06; 19.546;  5.014;4.428;0.6952;0.2907; 1.25e-03; 1.15e-04; 2.54e-03; 4.84e-03; 4.19e-06; 8.14e-06; 1.87e-03; 1.16e-04; 1.02e-08
 20.00;track;r; 9.07758e+06; 19.541;  5.019;4.425;0.6943;0.2916; 1.24e-03; 1.15e-04; 2.57e-03; 4.82e-03; 4.19e-06; 8.09e-06; 1.87e-03; 1.15e-04; 1.03e-08
 20.00;track;r; 9.13380e+06; 19.536;  5.023;4.423;0.6934;0.2925; 1.23e-03; 1.15e-04; 2.59e-03; 4.81e-03; 4.19e-06; 8.04e-06; 1.87e-03; 1.15e-04; 1.03e-08
 20.00;track;r; 9.18953e+06; 19.532;  5.027;4.420;0.6925;0.2934; 1.22e-03; 1.15e-04; 2.62e-03; 4.79e-03; 4.19e-06; 7.99e-06; 1.87e-03; 1.14e-04; 1.04e-08
 20.00;track;r; 9.24242e+06; 19.527;  5.031;4.418;0.6917;0.2943; 1.21e-03; 1.16e-04; 2.64e-03; 4.78e-03; 4.19e-06; 7.94e-06; 1.87e-03; 1.14e-04; 1.05e-08
 20.00;track;r; 9.29436e+06; 19.523;  5.036;4.415;0.6908;0.2951; 1.20e-03; 1.16e-04; 2.67e-03; 4.76e-03; 4.19e-06; 7.90e-06; 1.87e-03; 1.13e-04; 1.05e-08
 20.00;track;r; 9.34571e+06; 19.519;  5.040;4.414;0.6899;0.2960; 1.20e-03; 1.16e-04; 2.69e-03; 4.75e-03; 4.19e-06; 7.85e-06; 1.87e-03; 1.13e-04; 1.06e-08
 20.00;track;r; 9.39519e+06; 19.515;  5.044;4.412;0.6891;0.2969; 1.19e-03; 1.16e-04; 2.71e-03; 4.73e-03; 4.19e-06; 7.81e-06; 1.87e-03; 1.13e-04; 1.06e-08
 20.00;track;r; 9.44347e+06; 19.511;  5.048;4.411;0.6882;0.2977; 1.18e-03; 1.16e-04; 2.73e-03; 4.72e-03; 4.19e-06; 7.76e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.44963e+06; 19.511;  5.049;4.411;0.6881;0.2978; 1.18e-03; 1.16e-04; 2.74e-03; 4.71e-03; 4.19e-06; 7.76e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.45570e+06; 19.510;  5.050;4.412;0.6880;0.2980; 1.18e-03; 1.16e-04; 2.74e-03; 4.71e-03; 4.19e-06; 7.75e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.46158e+06; 19.510;  5.050;4.411;0.6879;0.2981; 1.18e-03; 1.16e-04; 2.74e-03; 4.71e-03; 4.18e-06; 7.75e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.46806e+06; 19.509;  5.051;4.411;0.6878;0.2982; 1.18e-03; 1.16e-04; 2.74e-03; 4.71e-03; 4.18e-06; 7.74e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.47403e+06; 19.509;  5.051;4.412;0.6876;0.2983; 1.17e-03; 1.16e-04; 2.75e-03; 4.71e-03; 4.18e-06; 7.74e-06; 1.87e-03; 1.12e-04; 1.07e-08
 20.00;track;r; 9.48038e+06; 19.508;  5.052;4.412;0.6875;0.2984; 1.17e-03; 1.16e-04; 2.75e-03; 4.71e-03; 4.18e-06; 7.73e-06; 1.87e-03; 1.12e-04; 1.08e-08
